Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2020-02-06,0.011697059080052696,0.0050787328892443195,0.02069124760992591,0.02073374361567759,0.01391777450240328
2020-02-07,-0.013592858148287257,0.014169136390608683,0.002127160053071009,0.001415730333127918,-0.010462271978783466
2020-02-10,0.004749981360132605,0.026273579599096264,0.01997836036691636,0.026157100434617497,0.045232334329960544
2020-02-11,-0.006033863547994289,0.007915025985726132,0.0009278330949380464,-0.02257550725472046,0.01870930460550202
2020-02-12,0.023747895500122906,0.004277469597884664,0.005675403265885004,0.0014641255116758511,0.017357722590494618
2020-02-13,-0.007120922189511436,-0.00468981707537619,-0.0034505762229145587,-0.005414124790193098,-0.006457668526243743
2020-02-14,0.000246320514354581,-0.006977166077050345,0.003528641450663228,0.008927123175970664,0.07020463834832857
2020-02-18,-0.01831076243101659,0.009742990607446878,0.00046747970157934304,0.010142909434489145,0.023396361598583493
2020-02-19,0.014482807542318676,0.006749650094826309,0.0035735558085934205,0.002999197070103321,0.06113245324985006
2020-02-20,-0.010258759575563325,-0.007888626914309249,-0.0051677074465201756,-0.015271080438160056,-0.01906599448017776
2020-02-21,-0.022635127468131788,-0.026533823330561868,-0.022102999239727694,-0.03161261606572896,-0.04739234980908358
2020-02-24,-0.04750027510552446,-0.04135555023463999,-0.04287279901848717,-0.04311562816901404,-0.07069735743330574
2020-02-25,-0.03387220441459937,-0.018190498951138112,-0.02362174844935283,-0.01650172446991338,-0.04109337984719219
2020-02-26,0.01586370647123947,0.003472315416060745,0.0029932705822885985,0.012494895961912,0.02137000046921189
2020-02-27,-0.06536829589376025,-0.048136265467272565,-0.054312487475768,-0.0704590125566743,-0.055665650193465366
2020-02-28,-0.0005851283122606521,-0.0002918467224900523,0.018479818279582005,0.02421292030835609,0.06916081101141458
2020-03-02,0.09310073891420578,0.03726611425327664,0.035146692451268224,0.06653901473843193,0.023549288888223163
2020-03-03,-0.031759276162440786,-0.023009811402324165,-0.035056999396149036,-0.047919487673222294,-0.03812903165404313
2020-03-04,0.046384689925973666,0.035013229015638414,0.032802033918511775,0.036715196611841305,0.07002920902884302
2020-03-05,-0.03243697273712087,-0.026216794314283698,-0.04837863407730314,-0.025095152429363776,-0.03943651380668123
2020-03-06,-0.013280245152509806,-0.011922924014239333,-0.014466414204303946,-0.028267646329541596,-0.02652849307690519
2020-03-09,-0.07909184062094632,-0.05285383245165354,-0.06170223660665175,-0.06777209960852848,-0.07743198004771601
2020-03-10,0.07202143541324335,0.05065506668458708,0.048840619007604724,0.06838379204762224,0.06372236514939611
2020-03-11,-0.03473052923892661,-0.037508896429749194,-0.05040120408003723,-0.04530209986579792,-0.05595993180005843
2020-03-12,-0.0987547026964134,-0.07922082514747941,-0.0820464240801303,-0.09483803769567456,-0.12236796235169378
2020-03-13,0.1198081816277825,0.06464833687376514,0.09241164876759655,0.14216865656696043,0.11340214043089203
2020-03-16,-0.1286468420971847,-0.053697516604298,-0.11634153668218139,-0.14739029991728403,-0.18452066442123594
2020-03-17,0.04397001210426832,0.07026613247879654,0.041994451670836375,0.0823370690667673,0.10626253433184352
2020-03-18,-0.024479914768565814,0.012257741060410998,-0.024032769755786165,-0.04209663142816378,-0.06650703970095051
2020-03-19,-0.007662129585794597,0.02783061376686291,0.01876842322743233,0.016453129706432756,0.05004466552089282
2020-03-20,-0.06348540391606738,-0.018522798541688812,-0.039094256713997244,-0.03755864678549292,-0.03390178364634244
2020-03-23,-0.021244198786258495,0.030735291504301987,-0.013180906056780906,-0.009974471344931457,0.03373035783450895
2020-03-24,0.10032530463547662,0.019586561347294085,0.07198340388575497,0.09089558403760734,0.17156398864636957
2020-03-25,-0.005508674002903002,-0.027967604900147047,-0.02512355183557613,-0.009572569284411192,-0.01428639021205902
2020-03-26,0.05262289346362614,0.03693312450375408,0.05564522237044023,0.06255090284234122,0.04730845419337926
2020-03-27,-0.0414022884152615,-0.028325389436650306,-0.045282464643437326,-0.0410606102323291,-0.01753217504943927
2020-03-30,0.028537848360855822,0.03360354691971401,0.03246990622548651,0.07034055281426421,0.050884545100031264
2020-03-31,-0.0020404953647769064,-0.007245622950859287,0.013643721953416899,-0.015727422554959958,-0.0074929773187443205
2020-04-01,-0.05261705073600387,-0.021551791267353848,-0.051508238810269,-0.03550793005776531,-0.07788312792708718
2020-04-02,0.016686690213903344,0.005834205106051149,0.01354682899302162,0.020708547451055326,0.05101401336980227
2020-04-03,-0.014371430715237943,-0.0063788821910731874,-0.021781022501369485,-0.009210304209932962,-0.04524962699259638
2020-04-06,0.08723740387935486,0.04772922477644714,0.0828133054444824,0.07436790311955321,0.10040563885958975
2020-04-07,-0.011582291440456749,0.007013456003121199,-0.0005324615838887548,-0.01077035108547042,-0.03491068070938308
2020-04-08,0.02559434901099289,0.015609461784076961,0.020666870782623192,0.010031056267576277,0.030575767452614144
2020-04-09,0.007216601259350641,-0.0001174844583299306,-0.0003561558331310888,6.063777091647182e-05,-0.014984367301379753
2020-04-13,0.01962713062905075,0.06173506614263302,0.0031826222319273345,0.0022406344938783462,0.026241072497423135
2020-04-14,0.05050331559211374,0.052769449861283624,0.04529048510130873,0.049483428068987756,0.05225119213188334
2020-04-15,-0.009127435407658369,0.010668695718768717,-0.006267663105883892,-0.010477951279106668,-0.010952787900744276
2020-04-16,0.007945917404504677,0.043554542393708706,0.00010333741907930794,0.030020884272582427,0.04935197894484489
2020-04-17,-0.013568616461698046,-0.013782136130354616,0.017154136687322685,0.008811576122315534,-0.008075911105456024
2020-04-20,-0.020756932471910683,0.007835757606907912,-0.013956266457400113,-0.019820954231741017,-0.018028102694322534
2020-04-21,-0.03091022820556044,-0.02736033095931456,-0.03884556331495603,-0.041357053847870695,-0.06110437660337842
2020-04-22,0.028804015846795705,0.015192527091639096,0.038155103973247284,0.0339649945950653,0.06174171856106869
2020-04-23,-0.003875734734408165,0.01521482348408254,0.01013978676342453,-0.012102357505360706,-0.007478772337600081
2020-04-24,0.02886975395329805,0.004488511186874211,0.0042717433815013806,0.018259243676960635,0.01964727089962648
2020-04-27,0.0007066491361389371,-0.01419786171076065,-0.004496494998518341,-0.002864576104067651,0.025864106298748135
2020-04-28,-0.01620964455770524,-0.02606061104255919,-0.03011336436878964,-0.02436066898075806,-0.019254218458485517
2020-04-29,0.03284545042523135,0.02533616474965794,0.08891040643304904,0.044873653225385945,0.02436861276407587
2020-04-30,0.021096128297745986,0.04268957423996422,0.0033676652750378455,0.010031943368409957,-0.020706238906787022
2020-05-01,-0.016099594274949225,-0.07597409237648933,-0.021816468419309065,-0.02589123396484916,-0.0325030910833094
2020-05-04,0.014148969248672705,0.013101236487597978,0.004236028433241001,0.024459993393602497,0.03009384896549472
2020-05-05,0.015008819585625055,0.0007815221854263754,0.019744443424300373,0.010735980255784483,0.008411196378088404
2020-05-06,0.010317395326073342,0.014436139090531874,-0.0026612327506563282,0.00984731062288735,0.013787431800158734
2020-05-07,0.010344493717454606,0.0069536948597912485,0.01772672513484408,0.005806976714857637,0.02377529099653719
2020-05-08,0.02380199500411373,0.005068389389295769,0.01099862268476759,0.005882438043431026,0.02502708921482033
2020-05-11,0.015735516406843786,0.012350743942999287,0.013905544425505623,0.011154149030330629,0.03238424309064447
2020-05-12,-0.01142832557390272,-0.021606420523622938,-0.020241025168572846,-0.022651608640161247,-0.03260823190569084
2020-05-13,-0.012074102293991418,0.004654320575239179,-0.01952476433892214,-0.015122530531197276,-0.002883757390672481
2020-05-14,0.006143259672204415,0.008838926123896362,0.006326245183388091,0.0043391396305578755,0.032198024283688786
2020-05-15,-0.005911875090497287,0.008761547889003518,0.011939197836209114,0.014568418169084385,0.057312663651525764
2020-05-18,0.023561043618849364,0.006838841203809398,0.008827169200060103,0.0095544485882475,0.030563096988846628
2020-05-19,-0.005778517161824648,0.009508426590011165,-0.00778261964962268,-0.006922135939049001,0.006313732140103001
2020-05-20,0.019448192992039592,0.019846275173532213,0.02529150105655198,0.013870287702217654,0.018681606610766233
2020-05-21,-0.007455439162984523,-0.02049693045417056,-0.0017104179495893712,-0.012010848206816305,-0.021711381824084386
2020-05-22,0.006438292090874098,-0.004029821100215214,0.004613357968257903,0.00043610531956606025,0.02860344885968291
2020-05-26,-0.00677328970678992,-0.0061636144559753525,0.00575279693573405,-0.010571578188037889,-0.0341782725545442
2020-05-27,0.00435691212734568,-0.004736042347035618,-0.0007666883600807584,0.0013216298769693768,-0.022081440381628292
2020-05-28,0.0004401226160601901,-0.003854151605534595,-0.0014363539760623434,-0.0022550545353403617,-0.004486685209308505
2020-05-29,-0.0009741426336554726,0.017187950901155657,0.01077382266534066,0.010198424982782672,0.045775621008316
2020-06-01,0.012297903253692288,0.011738616181262485,0.0009417809690228651,-0.002291911685797343,-0.00780193736267476
2020-06-02,0.004629283245032534,0.0005543957444538172,0.0051852211059988385,0.011376564777052511,0.0021571192172458176
2020-06-03,0.00550515271571439,0.002422733405640143,-0.0021217291254524984,0.002433686555896042,-0.006317101280092219
2020-06-04,-0.00861188597704754,-0.0071820481181340545,-0.01733550702796316,-0.013163542449741716,0.00011433057209342401
2020-06-05,0.028480921678345483,0.009103493113018724,0.018185776219102667,0.023397960869970147,0.017510031470100218
2020-06-08,0.005912260614866716,0.016536458949464095,0.005569269885469463,0.006196909451989141,-0.012892351816094494
2020-06-09,0.03157827179127315,0.030427139202305886,0.0027899960293267245,0.0076448645539901605,0.027370526741646195
2020-06-10,0.02572748926009294,0.017913292558120908,0.008691140583261925,0.037091720456891464,0.03545777870040068
2020-06-11,-0.04801055302247048,-0.03380230045218746,-0.0428759108284138,-0.053698464164323445,-0.06090700919279479
2020-06-12,0.008633429304115037,-0.005058743377937103,0.007860991733704026,0.007891893214936774,0.015489479039660692
2020-06-15,0.012367395504913503,0.01086830941079775,0.005534559838628494,0.006391744713977854,0.027008279869122465
2020-06-16,0.02650209409880966,0.0165547312399128,0.018110492598160777,0.02450523031616414,-0.011473293160044862
2020-06-17,-0.0013918028390020876,0.009830663019560593,0.004196133593024953,0.0034610860244874697,0.01847057662615814
2020-06-18,0.00039830183390066054,0.004922484646629588,-0.012681098174305516,0.010708699005885336,-0.0019485499412912333
2020-06-19,-0.0057146953661968425,0.007923935918584757,-0.00661042532869649,-0.005959811037282492,0.004692135756383831
2020-06-22,0.026163784184042527,0.014508287231048467,0.018264168656428215,0.027773408720951798,0.028667183442269373
2020-06-23,0.021344866500278448,0.018641697717608263,0.009181954359979816,0.006681065791353635,-0.00805585100391637
2020-06-24,-0.01765220626135433,-0.010855867894827953,-0.021366328742030816,-0.02015768583479094,-0.022698873293899302
2020-06-25,0.013275519598360708,0.007380066387785211,0.005863122253625619,0.012636405226392755,0.027557024424382126
2020-06-26,-0.030725591190919,-0.02240276315369638,-0.05451384693906869,-0.020015888474894217,-0.03530029628168352
2020-06-29,0.023046760837147184,-0.004638148068063508,0.025415718663237774,0.010747444458563349,0.004915415792121847
2020-06-30,0.008347682328067263,0.029264486024190406,0.014944335696264854,0.02554926990529016,0.03236414331933313
2020-07-01,-0.001891744683674701,0.043453386195574595,0.016889375615592783,0.005847145931112685,0.003395475785748614
2020-07-02,0.0,0.004029609482701257,0.019369017173490377,0.007620924285773878,0.008630369551127393
2020-07-06,0.026750427650369613,0.05768955229869066,0.020218748972369083,0.021526117208308326,0.023616084848977703
2020-07-07,-0.003103000564871672,-0.018619371729473477,-0.006488173961816224,-0.011627735102926362,0.0033031378251346943
2020-07-08,0.02329001433066402,0.026995584181255694,0.009181674301788734,0.02199277625238083,0.03487205527492421
2020-07-09,0.004300525889810558,0.032949191382365184,0.01001588654811636,0.007000862680915487,0.02868058720097255
2020-07-10,0.0017490530968540252,0.005457748808544549,0.013400016137514292,-0.003032810517018758,-0.002830880013391046
2020-07-13,-0.004613006585409085,-0.030000019073486373,-0.017400513693252018,-0.030888664727148463,-0.04074715319772859
2020-07-14,0.01654848657461061,-0.006443299095769239,0.005706449651171397,0.006181237799653072,0.03230611366089753
2020-07-15,0.006877300467560632,-0.02436122126125273,-0.0026166296017117174,-0.0014879290971854253,-0.014430933717419436
2020-07-16,-0.012304908151019922,-0.002981196241378159,-0.001292211253249076,-0.019803798557464947,-0.009044554362692803
2020-07-17,-0.00202033775103283,-0.01264375276193297,0.001273966384643499,-0.005100023696141265,0.0065863727474233524
2020-07-20,0.021073828544840634,0.07929519957328535,0.030978572391250347,0.04298121486753881,0.030314271857535102
2020-07-21,-0.013801531927984612,-0.018314900474015072,-0.005064426537957356,-0.013468892201597082,-0.017339589382509568
2020-07-22,0.002809090307216877,-0.012229630062539742,0.005739442186770027,0.014371440487030984,0.0106743072859532
2020-07-23,-0.0455162838209211,-0.036568799201794455,-0.0307379129553349,-0.04349490031869019,-0.029601068345670445
2020-07-24,-0.0024773537279209057,0.007486874288995304,-0.0056302748303656,-0.006122048791870505,0.0063919463046619995
2020-07-27,0.02370042601618705,0.015387648743417026,0.014069341946291392,0.0126674646385454,0.022266984461229544
2020-07-28,-0.016427711586365468,-0.017962780502695397,-0.016855770906052614,-0.008977227355523976,-0.019766768496031206
2020-07-29,0.019168616905494984,0.011065474265779418,0.013207909163541753,0.010098190292921139,0.024472683615233803
2020-07-30,0.012100107301884044,0.006049030252796905,0.009753838620657929,-0.0007842681890392056,0.014189153745401972
2020-07-31,0.10468843860787214,0.036960821567137314,-0.03277492307307428,0.005443954938587181,7.067893754131305e-05
2020-08-03,0.025197701954394747,-0.01668096589563972,-0.0034879960338193294,0.05624119985695031,0.03725960930939198
2020-08-04,0.00667826691281026,0.008657119256458845,-0.00637997808971924,-0.01500881002499066,0.019754523401760427
2020-08-05,0.0036245481439998173,0.021090645909052075,0.003929865725669446,-0.001640955330745042,0.0052544337698234855
2020-08-06,0.03488926109509993,0.0062308600392182445,0.017483667800528346,0.016013888644918373,0.004319532689820438
2020-08-07,-0.022735797563349536,-0.017841853651889505,-0.004372169707245743,-0.017887736494821782,-0.011997893389304681
2020-08-10,0.014534940928508266,-0.006093187166982039,-0.001034478153082996,-0.019907664917912182,-0.00308040394970599
2020-08-11,-0.029739873702960273,-0.021437993092404684,-0.010876508393565576,-0.023385445229318513,-0.028213302797955087
2020-08-12,0.03323401083769184,0.026478049605839216,0.018033945112000627,0.028567305974739776,0.05440100778942236
2020-08-13,0.01769749759895145,-0.0003858318082136103,0.006243471063508421,-0.0023424559473393947,0.00024043903111858889
2020-08-14,-0.0008910574394540571,-0.004112558082955964,-0.007925573260193386,0.0009584435492133725,0.010574095024518781
2020-08-17,-0.002611006806524596,0.010924312234330102,0.007716025067950216,0.0066060059461894305,0.06684548733949636
2020-08-18,0.008333116003398366,0.04087466955935781,0.02607789580192521,0.00575432643293583,-0.006180730630437337
2020-08-19,0.0012546112903446538,-0.015701145907449088,-0.007179746980733426,-0.006067159352787899,-0.009970816702542185
2020-08-20,0.0221897317402997,0.011314270642265756,0.020484196191586257,0.02327145386196916,0.00020592845040057206
2020-08-21,0.05153228776533281,-0.0038364352508537536,-0.000431474049345848,-0.007269888490263665,0.04468342869011499
2020-08-24,0.011960382879988574,0.006923017605080961,0.006080274355391824,0.0031451524506176387,0.0028974288142520344
2020-08-25,-0.008203889377640827,0.011800549645987202,0.013058977301541486,0.013009492360073649,0.002338843710979477
2020-08-26,0.01359916490430435,0.0284955613728457,0.02383785576154618,0.021619614516581676,0.0018037680145732704
2020-08-27,-0.01195453278936065,-0.01215915158498826,-0.00949470556356824,0.024553635924202233,-0.011332236499135617
2020-08-28,-0.0016199260594925713,0.0005293902228860059,0.006699397345385494,0.010283119941295382,0.041137506084689246
2020-08-31,0.03391224567942719,0.014451219151166761,-0.006038648477041719,-0.014765463624517916,0.017246646139334576
2020-09-01,0.03983285785767943,0.01395547583299983,0.01567948529978591,0.007715138419662315,0.033693505827387504
2020-09-02,-0.02071825099028901,0.009239471142122424,0.03764766219239579,0.019272054231834534,0.03802185190985918
2020-09-03,-0.08006123169983748,-0.04628410915968095,-0.051170819214455765,-0.061946809048999074,-0.09277524934055525
2020-09-04,0.0006618842945307346,-0.021787358799564616,-0.029640653310210707,-0.01403600779530878,-0.03019462611879198
2020-09-08,-0.06729476772544274,-0.04394435952982134,-0.03643407637687757,-0.05409567473946286,-0.056209234936370756
2020-09-09,0.03988627625138297,0.03770662418145765,0.015509274040688359,0.042583839022249714,0.06732111215425651
2020-09-10,-0.0326454647604798,-0.02860545100214451,-0.013688954634872963,-0.028018561102951756,-0.03171448212876793
2020-09-11,-0.01312909981154231,-0.018547317429499666,-0.006743016572114513,-0.006524619149628541,-0.011959589610179622
2020-09-14,0.030000050564368497,-0.004251985314208007,-0.004572038397078981,0.006763543708208086,0.05818128419678459
2020-09-15,0.0015601588795657317,0.017132004407634627,0.017424323736429992,0.01640629537818361,0.009225023745629946
2020-09-16,-0.029513517185969618,-0.024723344317983953,-0.015002199127208238,-0.017865764145525986,-0.036679293148057734
2020-09-17,-0.015963534288457648,-0.02253666798925036,-0.016566499031716253,-0.010436312594523045,-0.004075065891482654
2020-09-18,-0.031720110092292586,-0.01788790878106783,-0.02417542624289981,-0.012419681184063447,-0.022004360864663286
2020-09-21,0.030325578121823904,0.001881613182508124,-0.014437510283750399,0.010729196477871294,0.02690923874984441
2020-09-22,0.015715775717813463,0.05692335984779917,0.020753080643048483,0.024094203972870876,0.009626605661766652
2020-09-23,-0.041946187150891046,-0.04126889165142078,-0.03454512802769849,-0.03292822704585352,-0.040671768596634794
2020-09-24,0.010269150518458003,0.006643681788120581,0.00955709616492828,0.01296156002103599,0.018496677276954365
2020-09-25,0.037515966259026534,0.02494874307344297,0.011385718435620085,0.022786475061425948,0.04257774743330511
2020-09-28,0.0238688638420812,0.025498115680328004,0.013619833352802369,0.007795267216985424,0.012525444762545357
2020-09-29,-0.007567942139623751,-0.009190126805558863,0.00504598619675356,-0.010408723067207304,0.0146335947073577
2020-09-30,0.015075917332713518,0.0012241460404771587,-0.00028666639015084705,0.014812212843190675,0.023042231223999066
2020-10-01,0.008462159962357108,0.023034752317315554,0.015215636516225262,0.010127195072672457,0.006208305050323215
2020-10-02,-0.03228028500043567,-0.02988273802333874,-0.021708370769288665,-0.029511503224599278,-0.04056341155359244
2020-10-05,0.030791250468370945,0.0237440429687501,0.018706951326920684,0.02032118050094356,0.044421838781423695
2020-10-06,-0.028669557684997793,-0.03102028886576813,-0.021452046366966848,-0.021247319031025835,0.006890373465220367
2020-10-07,0.01696727420236721,0.030881037106998743,0.005595796654404239,0.019037511147226738,0.016561706549837574
2020-10-08,-0.0009559931481805117,-0.0016084400175445657,0.016646920368789786,0.0035742001820759928,-0.008969515390461424
2020-10-09,0.017395720328926778,0.030120249141207367,0.018214452159783567,0.024836220256623465,-0.005491683780451284
2020-10-12,0.0635207437330636,0.04754990740220588,0.0358436915249678,0.025902156002296062,0.033659437098329414
2020-10-13,-0.02652738709874869,0.00020333647320058823,0.0015850723377426323,0.0065943645868769,0.0015640927238820268
2020-10-14,0.0007431695721098475,-0.023208080547411636,-0.0023164766214747168,-0.00897379735679793,-0.010738084224779176
2020-10-15,-0.003960757438881579,-0.007450142689235051,-0.005097723014427902,-0.005433555435186754,-0.008885858515572553
2020-10-16,-0.01400039995743696,-0.019750480983333984,0.007862668776653203,0.0,-0.011345983312383123
2020-10-19,-0.02554188292793691,-0.020013957457728493,-0.024079867420506162,-0.024765610122341464,-0.022716460678754657
2020-10-20,0.013191611146075255,0.003055554339711275,0.013810863613646696,0.0020073487909630927,0.010946348981754062
2020-10-21,-0.005446192899313029,-0.009968886774915697,0.02250706717165163,0.0006988629059581086,-0.008849040088778737
2020-10-22,-0.009583247327156874,-0.0026812857408547996,0.013032742252190976,0.00041900999122623794,-0.01210766342781977
2020-10-23,-0.00613378452364588,0.008814971867029398,0.016381841245179052,0.006235864335780716,0.017158277151291923
2020-10-26,8.676465078205631e-05,0.0008238907949942309,-0.029816731706636457,-0.028442225227898188,-0.03303853810131774
2020-10-27,0.0134723762653024,0.024723687101579017,0.009209307251729415,0.015089680548754814,0.019442917697114925
2020-10-28,-0.04631208015163413,-0.037595069983728635,-0.05508869693345764,-0.049566217773299726,-0.05745824153032075
2020-10-29,0.03705022229072363,0.015249235849637444,0.030500438448388012,0.010065053331405727,0.03144063239598016
2020-10-30,-0.056018105269447394,-0.0544564552314909,0.0380441370881861,-0.010990482706494276,-0.03762277123956326
2020-11-02,-0.0008266579672854268,-0.010430948040659138,0.005080085259932421,-0.0006917058105974094,0.003730046482681937
2020-11-03,0.015353588325201173,0.014621516534147005,0.013137841618237056,0.020263872325224863,0.034874292880322066
2020-11-04,0.04083657344097191,0.06322966294024535,0.06088133381152794,0.04824884551306563,0.05950695829905417
2020-11-05,0.035493663170394374,0.024941733698923496,0.009536779695689335,0.03188697564633802,0.02651484905148127
2020-11-06,-0.0011360570375700263,-0.003199936061909714,-0.0015715512625034123,0.0019256670569067769,0.028389733488593638
2020-11-09,-0.019967846997168692,-0.05062255447737596,0.000960266302657109,-0.023824389475680996,-0.06395065663485588
2020-11-10,-0.0030089739314513864,-0.03458294580536425,-0.013454952338194937,-0.03379269552372288,-0.06314767333165672
2020-11-11,0.03035266389495339,0.03372959332756431,0.005472692921572264,0.026254804980482493,0.050743818141452346
2020-11-12,-0.00234364675904164,-0.008640935353967705,-0.002524051973902375,-0.005126150333205293,0.0028880503072821195
2020-11-13,0.0004196396908140443,0.005957652481424658,0.016892146135145003,0.0049667244699287405,-0.01187140042210566
2020-11-16,0.00872064371575143,0.0007190451875813686,0.000998731997764457,0.003325457457511005,0.016413432011004092
2020-11-17,-0.007564505365743601,0.001469221257177411,-0.006972867980273634,-0.012751412697196707,-0.006881119495642962
2020-11-18,-0.011391449431670586,-0.00963120822903818,-0.011931850950825496,-0.013183747074694718,0.00048424584703532503
2020-11-19,0.005168245387077608,0.003722494885254779,0.010300697918449231,0.006348417670535511,0.0008564706291840363
2020-11-20,-0.010957622504861653,-0.005652814007175211,-0.012617927325787814,-0.00955658613387389,-0.026227349015349177
2020-11-23,-0.02974226705473093,-0.00032591205652088284,-0.00507973563423425,-0.001330818628454189,0.0039922993527807815
2020-11-24,0.011593817476688084,0.006348492495275249,0.021035396984929955,0.01784764144736095,-0.013869886254380681
2020-11-25,0.007467433565619297,0.02149089105013391,0.00013047320931192097,4.683007449801657e-05,0.021377337560730014
2020-11-27,0.0048261886562877,0.003224444340751864,0.012975024140939428,0.006358957445554925,0.002002130008690095
2020-11-30,0.021099711605329752,-0.008543726224847115,-0.01825372958054705,-0.005389398514331067,0.010576038379109365
2020-12-01,0.030827547757015905,0.01642659261366375,0.02334718164108729,0.009996506486876333,-0.0008581406400096636
2020-12-02,0.0029333748456485953,-0.005139620139509304,0.01649255396947713,-0.003885060197082457,0.011538589194521887
2020-12-03,-0.0011374204040169866,-0.005244192164348127,-0.0017153094170191396,-0.005246760694120223,-0.01067159883404356
2020-12-04,-0.005612592461164856,-0.007578327983446487,0.0010541063717115495,0.0005599948645391706,0.012111773960632899
2020-12-07,0.012269965445319997,-0.00144820943300783,-0.003690340895662114,-0.0003264497955087764,0.0035771192618385683
2020-12-08,0.005090902307454126,0.006108347649924184,-0.003137140544980821,0.008026534179631728,-0.018869390372621586
2020-12-09,-0.02090356336493049,-0.02300385041546993,-0.018477962026602013,-0.01948994467751719,-0.03140452157287921
2020-12-10,0.011988743329682583,-0.0008730964486967085,-0.005742846811700009,-0.006043199236432595,0.003209551509180786
2020-12-11,-0.0067349375482629315,0.004813852496939441,0.004044797316856696,0.013015135664367072,0.003160383716170223
2020-12-14,-0.005146439491474086,0.013011701561464806,-0.012700040601618667,0.004407970838425257,0.0227079310620375
2020-12-15,0.050090197017521376,0.0025815971159888207,0.005033613797527536,-0.00032684271281679944,0.0038880792071400716
2020-12-16,-0.0005473328728221594,0.023961224378619583,-0.0022088338844855615,0.024050822420281337,-0.008831742586212554
2020-12-17,0.006963485916859913,-0.0015057469987226346,-0.009492493191238238,0.0006383231659081723,0.0074569986133727895
2020-12-18,-0.01585077327162021,-0.01063939440891426,-0.008210253530095968,-0.003782871544922295,-0.005190736212086877
2020-12-21,0.012395233539054695,0.0014149045573290664,0.004831399091204336,0.018299294246805875,0.004539575296260923
2020-12-22,0.02846445470234693,0.00010603453584812073,-0.008267171496150194,0.006065138235565648,-0.004050363086222197
2020-12-23,-0.006975904268671118,-0.006627122071927394,0.004656206645334171,-0.013039323607110243,-0.02025860272379021
2020-12-24,0.007712021225880772,-0.003949415822362745,0.003431321636922613,0.00782744116193812,-0.0011915625389636864
2020-12-28,0.035766006954666585,0.03507113271672124,0.022950706163282986,0.009921480907178148,-0.007215162253274121
2020-12-29,-0.01331494665519628,0.011583625131030173,-0.009132095564926446,-0.003600743750406976,0.003353037522577873
2020-12-30,-0.008526899538007449,-0.010882060864285004,-0.012237083509109459,-0.011019632588650463,0.01564549783298408
2020-12-31,-0.007702758026363332,-0.008801370623195415,0.009439757971656082,0.0033383516810212566,-0.006903601025630368
2021-01-04,-0.024718936096507438,-0.021584740620304466,-0.01512575990454934,-0.021266038992334146,0.004480883030198335
2021-01-05,0.01236397680859369,0.010004358381754175,0.008064255773107876,0.0009647350027472967,0.022210059030746132
